make: `bin/statsNaive' is up to date.
comp
1000 particles
18.7934	0.0060571
56.3801	0.00324583
93.9669	0.00265164
131.554	0.00306846
169.14	0.00258957
206.727	0.00142781
244.314	0.00145441
281.901	0.00118836
319.487	0.00098439
357.074	0.000736075
394.661	0.000461155
432.248	0.000416814
469.834	0.000407945
507.421	0.000212841
545.008	0.000221709
582.595	0.000292656
620.181	0.000159631
657.768	9.75521e-05
695.355	5.32102e-05
732.942	4.43419e-05
770.528	4.43419e-05
808.115	1.77367e-05
845.702	7.0947e-05
883.289	7.0947e-05
920.875	2.66051e-05
958.462	3.54735e-05
996.049	6.20786e-05
1033.64	3.54735e-05
1071.22	8.86837e-06
1108.81	8.86837e-06
1146.4	3.54735e-05
1183.98	4.43419e-05
1221.57	1.77367e-05
1259.16	3.54735e-05
1296.74	1.77367e-05
1334.33	2.66051e-05
1371.92	0
1409.5	3.54735e-05
1447.09	0
1484.68	1.77367e-05
1522.26	0
1559.85	0
1597.44	8.86837e-06
1635.02	8.86837e-06
1672.61	8.86837e-06
1710.2	0
1747.78	0
1785.37	0
1822.96	0
1860.54	0
1898.13	1.77367e-05
1935.72	8.86837e-06
1973.3	0
2010.89	0
2048.48	0
2086.06	0
2123.65	0
2161.24	0
2198.82	0
2236.41	0
2274	8.86837e-06
2311.58	8.86837e-06
2349.17	0
2386.76	0
2424.35	0
2461.93	0
2499.52	8.86837e-06
2537.11	8.86837e-06
2574.69	0
2612.28	0
2649.87	8.86837e-06
2687.45	8.86837e-06
2725.04	0
2762.63	0
2800.21	0
2837.8	0
2875.39	0
2912.97	0
2950.56	0
2988.15	0
3025.73	0
3063.32	8.86837e-06
3100.91	1.77367e-05
3138.49	8.86837e-06
3176.08	0
3213.67	0
3251.25	0
3288.84	0
3326.43	0
3364.01	0
3401.6	0
3439.19	0
3476.77	0
3514.36	0
3551.95	0
3589.53	0
3627.12	0
3664.71	8.86837e-06
3702.29	0
3739.88	8.86837e-06
3777.47	0
3815.05	0
3852.64	0
3890.23	0
3927.81	0
3965.4	0
4002.99	0
4040.58	0
4078.16	0
4115.75	0
4153.34	8.86837e-06
4190.92	0
4228.51	0
4266.1	0
4303.68	0
4341.27	0
4378.86	0
4416.44	0
4454.03	0
4491.62	8.86837e-06
4529.2	0
4566.79	0
4604.38	0
4641.96	0
4679.55	0
4717.14	0
4754.72	0
4792.31	0
4829.9	0
4867.48	0
4905.07	0
4942.66	0
4980.24	8.86837e-06
5017.83	0
5055.42	0
5093	0
5130.59	0
5168.18	0
5205.76	0
5243.35	0
5280.94	0
5318.52	0
5356.11	0
5393.7	0
5431.28	0
5468.87	0
5506.46	0
5544.04	0
5581.63	0
5619.22	0
5656.81	0
5694.39	0
5731.98	0
5769.57	0
5807.15	0
5844.74	0
5882.33	0
5919.91	0
5957.5	0
5995.09	0
6032.67	0
6070.26	0
6107.85	0
6145.43	0
6183.02	8.86837e-06
6220.61	0
6258.19	0
6295.78	0
6333.37	0
6370.95	0
6408.54	0
6446.13	0
6483.71	0
6521.3	0
6558.89	0
6596.47	0
6634.06	0
6671.65	0
6709.23	0
6746.82	0
6784.41	0
6821.99	0
6859.58	0
6897.17	0
6934.75	0
6972.34	0
7009.93	0
7047.51	0
7085.1	0
7122.69	0
7160.27	0
7197.86	0
7235.45	0
7273.04	0
7310.62	0
7348.21	0
7385.8	0
7423.38	0
7460.97	0
7498.56	0
7536.14	0
7573.73	0
7611.32	0
7648.9	0
7686.49	0
7724.08	0
7761.66	0
7799.25	0
7836.84	0
7874.42	0
7912.01	0
7949.6	0
7987.18	0
8024.77	0
8062.36	0
8099.94	0
8137.53	0
8175.12	0
8212.7	0
8250.29	0
8287.88	0
8325.46	0
8363.05	0
8400.64	0
8438.22	0
8475.81	0
8513.4	0
8550.98	0
8588.57	0
8626.16	0
8663.74	0
8701.33	0
8738.92	0
8776.5	0
8814.09	0
8851.68	0
8889.27	0
8926.85	0
8964.44	0
9002.03	0
9039.61	0
9077.2	0
9114.79	0
9152.37	0
9189.96	0
9227.55	0
9265.13	0
9302.72	0
9340.31	0
9377.89	0
9415.48	0
9453.07	0
9490.65	0
9528.24	0
9565.83	0
9603.41	0
9641	0
9678.59	0
9716.17	0
9753.76	0
9791.35	0
9828.93	0
9866.52	0
9904.11	0
9941.69	0
9979.28	0
10016.9	0
10054.5	0
10092	0
10129.6	0
10167.2	0
10204.8	0
10242.4	0
10280	0
10317.6	0
10355.1	0
10392.7	0
10430.3	0
10467.9	0
10505.5	0
10543.1	0
10580.7	0
10618.3	0
10655.8	0
10693.4	0
10731	0
10768.6	0
10806.2	0
10843.8	0
10881.4	0
10918.9	0
10956.5	0
10994.1	0
11031.7	0
11069.3	0
11106.9	8.86837e-06
11144.5	0
11182.1	0
11219.6	0
11257.2	0
11294.8	0
11332.4	0
11370	0
11407.6	0
11445.2	0
11482.8	0
11520.3	0
11557.9	0
11595.5	0
11633.1	0
11670.7	0
11708.3	0
11745.9	0
11783.4	0
11821	0
11858.6	0
11896.2	0
11933.8	0
11971.4	0
12009	0
12046.6	0
12084.1	0
12121.7	0
12159.3	0
12196.9	0
12234.5	0
12272.1	0
12309.7	0
12347.2	0
12384.8	0
12422.4	0
12460	0
12497.6	0
12535.2	8.86837e-06
12572.8	0
12610.4	0
12647.9	0
12685.5	0
12723.1	0
12760.7	0
12798.3	0
12835.9	0
12873.5	0
12911	0
12948.6	0
12986.2	0
13023.8	0
13061.4	0
13099	0
13136.6	0
13174.2	0
13211.7	0
13249.3	0
13286.9	0
13324.5	0
13362.1	0
13399.7	0
13437.3	0
13474.8	0
13512.4	0
13550	0
13587.6	0
13625.2	0
13662.8	0
13700.4	0
13738	0
13775.5	0
13813.1	0
13850.7	0
13888.3	0
13925.9	0
13963.5	0
14001.1	0
14038.6	0
14076.2	0
14113.8	0
14151.4	0
14189	0
14226.6	0
14264.2	0
14301.8	0
14339.3	0
14376.9	0
14414.5	0
14452.1	0
14489.7	0
14527.3	0
14564.9	0
14602.5	0
14640	0
14677.6	0
14715.2	0
14752.8	0
14790.4	0
14828	0
14865.6	0
14903.1	0
14940.7	0
14978.3	0
15015.9	0
15053.5	0
15091.1	0
15128.7	0
15166.3	0
15203.8	0
15241.4	0
15279	0
15316.6	0
15354.2	0
15391.8	0
15429.4	0
15466.9	0
15504.5	0
15542.1	0
15579.7	0
15617.3	0
15654.9	0
15692.5	0
15730.1	0
15767.6	0
15805.2	0
15842.8	0
15880.4	0
15918	0
15955.6	0
15993.2	0
16030.7	0
16068.3	0
16105.9	0
16143.5	0
16181.1	0
16218.7	0
16256.3	0
16293.9	0
16331.4	0
16369	0
16406.6	0
16444.2	0
16481.8	0
16519.4	0
16557	0
16594.5	0
16632.1	0
16669.7	0
16707.3	0
16744.9	0
16782.5	0
16820.1	0
16857.7	0
16895.2	0
16932.8	0
16970.4	0
17008	0
17045.6	0
17083.2	0
17120.8	0
17158.3	0
17195.9	0
17233.5	0
17271.1	0
17308.7	0
17346.3	0
17383.9	0
17421.5	0
17459	0
17496.6	0
17534.2	0
17571.8	0
17609.4	0
17647	0
17684.6	0
17722.2	0
17759.7	0
17797.3	0
17834.9	0
17872.5	0
17910.1	0
17947.7	0
17985.3	0
18022.8	0
18060.4	0
18098	0
18135.6	0
18173.2	0
18210.8	0
18248.4	0
18286	0
18323.5	0
18361.1	0
18398.7	0
18436.3	0
18473.9	0
18511.5	0
18549.1	0
18586.6	0
18624.2	0
18661.8	0
18699.4	0
18737	0
18774.6	0
18812.2	0
18849.8	0
18887.3	0
18924.9	0
18962.5	0
19000.1	0
19037.7	0
19075.3	0
19112.9	0
19150.4	0
19188	0
19225.6	0
19263.2	0
19300.8	0
19338.4	0
19376	0
19413.6	0
19451.1	0
19488.7	0
19526.3	0
19563.9	0
19601.5	0
19639.1	0
19676.7	0
19714.2	0
19751.8	0
19789.4	0
19827	0
19864.6	0
19902.2	0
19939.8	0
19977.4	0
20014.9	0
20052.5	0
20090.1	0
20127.7	0
20165.3	0
20202.9	0
20240.5	0
20278	0
20315.6	0
20353.2	0
20390.8	0
20428.4	0
20466	0
20503.6	0
20541.2	0
20578.7	0
20616.3	0
20653.9	0
20691.5	0
20729.1	0
20766.7	0
20804.3	0
20841.9	0
20879.4	0
20917	0
20954.6	0
20992.2	0
21029.8	0
21067.4	0
21105	0
21142.5	0
21180.1	0
21217.7	0
21255.3	0
21292.9	0
21330.5	0
21368.1	0
21405.7	0
21443.2	0
21480.8	0
21518.4	0
21556	0
21593.6	0
21631.2	0
21668.8	0
21706.3	0
21743.9	0
21781.5	0
21819.1	0
21856.7	0
21894.3	0
21931.9	0
21969.5	0
22007	0
22044.6	0
22082.2	0
22119.8	0
22157.4	0
22195	0
