0.1	0.000363424
0.05	9.49625e-05
0.025	2.40132e-05
0.0125	7.78776e-06
0.00625	1.50624e-06
0.003125	3.76627e-07
0.0015625	9.73769e-08
0.00078125	2.39404e-08
0.000390625	5.88514e-09
0.000195313	1.47128e-09
9.76563e-05	3.68604e-10
4.88281e-05	9.20574e-11
2.44141e-05	2.29912e-11
1.2207e-05	5.75567e-12
6.10352e-06	1.4429e-12
3.05176e-06	3.32123e-13
1.52588e-06	1.83076e-13
7.62939e-07	1.7486e-14
3.8147e-07	1.13104e-13
1.90735e-07	3.70259e-14
