1	4.21575e+10
0.5	2.87135e+11
0.25	49062.9
0.125	21673.3
0.0625	1.40029
0.03125	0.000789848
0.015625	2.85086e-05
0.0078125	1.58076e-06
0.00390625	9.59803e-08
0.00195312	5.95589e-09
0.000976562	3.71576e-10
0.000488281	2.32081e-11
0.000244141	1.44773e-12
0.00012207	9.10383e-14
6.10352e-05	1.11022e-14
3.05176e-05	9.32587e-15
1.52588e-05	1.33227e-15
7.62939e-06	5.77316e-15
3.8147e-06	3.10862e-15
1.90735e-06	9.32587e-15
9.53674e-07	8.88178e-16
4.76837e-07	7.10543e-15
2.38419e-07	3.9968e-15
1.19209e-07	3.10862e-15
5.96046e-08	1.77636e-15
2.98023e-08	2.22045e-15
1.49012e-08	3.10862e-15
