1	1.51112
0.5	0.489908
0.25	0.145918
0.125	0.038709
0.0625	0.00983382
0.03125	0.00246854
0.015625	0.000617769
0.0078125	0.000154482
0.00390625	3.8623e-05
0.00195312	9.6559e-06
0.000976562	2.41398e-06
0.000488281	6.03497e-07
0.000244141	1.50874e-07
0.00012207	3.77186e-08
6.10352e-05	9.42964e-09
3.05176e-05	2.35741e-09
1.52588e-05	5.89353e-10
7.62939e-06	1.47338e-10
3.8147e-06	3.68345e-11
1.90735e-06	9.20863e-12
9.53674e-07	2.30216e-12
4.76837e-07	5.7554e-13
2.38419e-07	1.43885e-13
1.19209e-07	3.59712e-14
5.96046e-08	8.9373e-15
2.98023e-08	2.10942e-15
1.49012e-08	7.77156e-16
